outcome,event_month,coef,std_error,t_stat,p_value,ci_low_95,ci_high_95,baseline_month_omitted,pretrend_joint_wald_stat,pretrend_joint_p_value,mean_pre_event_coef,mean_post_event_coef,cumulative_post_coef_0_6,cumulative_post_coef_0_12
backlog_open_end_month,-11,4.171867493814627,8.83445345630338,0.4722270046980666,0.6371127184039154,-13.143661280539998,21.487396268169253,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,-10,13.540154466973013,9.723714895642566,1.392487810707067,0.1648198646571295,-5.518326728486416,32.59863566243244,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,-9,-32.47503490051874,14.356422908439336,-2.262056161735699,0.024419005527969828,-60.613623801059845,-4.336445999977645,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,-8,-12.464986108552681,17.410121891214423,-0.7159620240707689,0.4745792275574121,-46.58882501533295,21.658852798227592,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,-7,-15.228741514698074,6.740596701930089,-2.2592571827264947,0.02459462866021056,-28.44031105048105,-2.0171719789150995,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,-6,-8.639368801853587,11.488786050210411,-0.7519827390027306,0.45265896522131,-31.15738946026599,13.878651856558816,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,-5,-13.82488457782804,11.243844048413264,-1.2295514343939176,0.21984155938129657,-35.86281891271804,8.213049757061956,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,-4,-26.055643757418206,8.189747820377164,-3.181495246115925,0.0016208215952415728,-42.10754948535745,-10.003738029478964,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,-3,1.8484684503772753,9.392170415016286,0.19680950927188537,0.8441116729744724,-16.560185563054645,20.257122463809196,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,-2,-6.548575456741574,11.218004759333438,-0.5837558101669662,0.5598291721879307,-28.535864785035113,15.438713871551965,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,0,-4.219567558264797,18.941885750319077,-0.22276385856638997,0.8238729364218758,-41.34566362889019,32.906528512360595,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,1,1.4608373948382296,13.215168522286385,0.110542471885594,0.9120540808374442,-24.440892908843086,27.362567698519545,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,2,5.857463629560146,14.508355599022007,0.40373036003852786,0.686702521832248,-22.578913344522984,34.293840603643275,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,3,-8.028745542719957,7.979653677118632,-1.0061521298527145,0.31516417981996536,-23.668866749872475,7.611375664432561,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,4,-13.69617525168312,8.080193764020361,-1.6950305465036875,0.0911212736336735,-29.533355029163026,2.1410045257967862,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,5,0.9996892177782005,10.972304036721635,0.0911102366861585,0.9274666239229834,-20.506026694196205,22.505405129752607,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,6,-3.9053977904144563,11.343131550364806,-0.3442962618456854,0.7308679673734586,-26.137935629129473,18.327140048300564,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,7,-3.404103048755405,13.838912630056138,-0.24598052894431752,0.8058677841963031,-30.528371803665436,23.720165706154624,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,8,-12.767541177973666,9.337053230497942,-1.3674058466616215,0.17253553603804828,-31.06816550974963,5.533083153802298,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,9,-2.836101315628418,14.922200071307167,-0.19005919382368788,0.849393019116963,-32.08361345539046,26.411410824133625,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,10,-4.2151644222353,9.369978606947036,-0.449858489443094,0.6531417418799093,-22.58032249185149,14.149993647380889,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,11,-0.192186699265968,6.910079651239998,-0.02781251576911715,0.97783042552207,-13.735942815696362,13.351569417164427,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,12,-22.200144869411663,11.271708911454287,-1.9695456158251143,0.04982274168961731,-44.292694335862066,-0.10759540296126247,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,13,20.203321355843592,6.277927434643634,3.218151462591799,0.0014334103493973682,7.89858358394207,32.50805912774511,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,14,-10.640678665485668,8.158534039270496,-1.3042390476361996,0.19316533740112973,-26.63140538245584,5.350048051484503,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,15,-5.816787462991204,9.492595417595952,-0.6127710291127455,0.5404982422368996,-24.42227448147927,12.788699555496862,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,16,2.993111354854746,12.645981448713092,0.23668478140613888,0.8130650518734437,-21.793012284622915,27.77923499433241,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,17,-12.712162025822813,9.103900906876094,-1.3963423103849288,0.16365766474948407,-30.555807803299956,5.131483751654329,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
backlog_open_end_month,18,0.9670574729285012,7.129116286827713,0.13564899687711768,0.8921909717258778,-13.006010449253818,14.940125395110819,-1,3.866870336675644e+16,0.0,-10.134937397523363,-3.797540810781527,-21.531895900905752,-67.14713743417617
issue_burden_index,-12,-0.1780265992213156,0.7739335141554714,-0.23002828533091899,0.8182286746777825,-1.6949362869660396,1.3388830885234082,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,-11,-0.41598138064209605,0.6248321248086404,-0.665749029420492,0.5060899934533811,-1.6406523452670312,0.8086895839828392,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,-10,-0.5696210525206733,0.32327469493317035,-1.7620341506730968,0.07909570128266052,-1.2032394545896872,0.06399734954834058,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,-9,-0.11548560168255426,0.2395514849274679,-0.4820909447400058,0.6300976141164718,-0.5850065121403913,0.3540353087752828,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,-8,-1.283101841425299,0.39717897221425447,-3.23053819861627,0.0013747626901963184,-2.061572626965238,-0.5046310558853603,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,-7,-0.5783688739081875,0.389269241659973,-1.4857810790337067,0.13840130218789648,-1.3413365875617345,0.18459883974535962,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,-6,-1.1627756505719617,0.3341355390822867,-3.4799520391202923,0.0005769444250784961,-1.8176813071732436,-0.5078699939706798,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,-5,-0.6980499227025969,0.3215690391319069,-2.170762224457369,0.030743766776646808,-1.3283252394011344,-0.06777460600405949,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,-4,-0.48050179973936524,0.9140943974512125,-0.5256588390423986,0.5995188321877154,-2.2721268187437413,1.311123219265011,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,-3,-0.5519169766989883,0.35233449635735664,-1.5664573932017272,0.11830998122729808,-1.2424925895594074,0.1386586361614307,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
